PART	ANALITO	RESP	S1_NOME_SA	S2_NOME_SA
11347	Glicose.	500 mg/dL	Uricolor Check	Leitura visual
11347	Hemoglobina Hemolisada.	250 Ery/無	Uricolor Check	Leitura visual
11347	Leucocitos.	500 leu/無	Uricolor Check	Leitura visual
11347	Nitrito.	0,2 mg/dL	Uricolor Check	Leitura visual
11347	Prote璯as.	1000 mg/dL	Uricolor Check	Leitura visual
11347	Urobilinog瘽io.	2 mg/dL	Uricolor Check	Leitura visual
11361	Bilirrubina.	4,0 mg/dL	Urofita 10DLU	Uryxxon 500
11361	Corpos Cet獼icos.	100 mg/dL	Urofita 10DLU	Uryxxon 500
11361	Glicose.	500 mg/dL	Urofita 10DLU	Uryxxon 500
11361	Hemoglobina Hemolisada.	250 Ery/無	Urofita 10DLU	Uryxxon 500
11361	Leucocitos.	75 leu/無	Urofita 10DLU	Uryxxon 500
11361	Nitrito.	0,2 mg/dL	Urofita 10DLU	Uryxxon 500
11361	Prote璯as.	500 mg/dL	Urofita 10DLU	Uryxxon 500
11361	Urobilinog瘽io.	4 mg/dL	Urofita 10DLU	Uryxxon 500
11362	Bilirrubina.	4,0 mg/dL	Urofita 10DLU	Uryxxon 500
11362	Corpos Cet獼icos.	100 mg/dL	Urofita 10DLU	Uryxxon 500
11362	Glicose.	500 mg/dL	Urofita 10DLU	Uryxxon 500
11362	Hemoglobina Hemolisada.	250 Ery/無	Urofita 10DLU	Uryxxon 500
11362	Leucocitos.	75 leu/無	Urofita 10DLU	Uryxxon 500
11362	Nitrito.	0,2 mg/dL	Urofita 10DLU	Uryxxon 500
11362	Prote璯as.	500 mg/dL	Urofita 10DLU	Uryxxon 500
11362	Urobilinog瘽io.	4 mg/dL	Urofita 10DLU	Uryxxon 500
11370	Bilirrubina.	2 mg/dL	GT-Strips	Leitura visual
11370	Corpos Cet獼icos.	40 mg/dL	GT-Strips	Leitura visual
11370	Glicose.	500 mg/dL	GT-Strips	Leitura visual
11370	Hemoglobina Hemolisada.	250 Ery/無	GT-Strips	Leitura visual
11370	Leucocitos.	500 leu/無	GT-Strips	Leitura visual
11370	Nitrito.	0,2 mg/dL	GT-Strips	Leitura visual
11370	Prote璯as.	1000 mg/dL	GT-Strips	Leitura visual
11370	Urobilinog瘽io.	0,1 mg/dL	GT-Strips	Leitura visual
11373	Bilirrubina.	0 mg/dL	Meditape UC-11A	Sysmex UC 3500
11373	Corpos Cet獼icos.	0 mg/dL	Meditape UC-11A	Sysmex UC 3500
11373	Glicose.	0 mg/dL	Meditape UC-11A	Sysmex UC 3500
11373	Hemoglobina Hemolisada.	0 Ery/無	Meditape UC-11A	Sysmex UC 3500
11373	Leucocitos.	0 leu/無	Meditape UC-11A	Sysmex UC 3500
11373	Nitrito.	0 mg/dL	Meditape UC-11A	Sysmex UC 3500
11373	Prote璯as.	0 mg/dL	Meditape UC-11A	Sysmex UC 3500
11373	Urobilinog瘽io.	0,2 mg/dL	Meditape UC-11A	Sysmex UC 3500
11385	Bilirrubina.	3 mg/dL	Uricolor Check	Urivision
11385	Corpos Cet獼icos.	15 mg/dL	Uricolor Check	Urivision
11385	Glicose.	1000 mg/dL	Uricolor Check	Urivision
11385	Hemoglobina Hemolisada.	250 Ery/無	Uricolor Check	Urivision
11385	Leucocitos.	0 leu/無	Uricolor Check	Urivision
11385	Nitrito.	0,2 mg/dL	Uricolor Check	Urivision
11385	Prote璯as.	100 mg/dL	Uricolor Check	Urivision
11385	Urobilinog瘽io.	8 mg/dL	Uricolor Check	Urivision
11395	Bilirrubina.	4,0 mg/dL	Urofita 10DLU	Uryxxon 500
11395	Corpos Cet獼icos.	100 mg/dL	Urofita 10DLU	Uryxxon 500
11395	Glicose.	500 mg/dL	Urofita 10DLU	Uryxxon 500
11395	Hemoglobina Hemolisada.	250 Ery/無	Urofita 10DLU	Uryxxon 500
11395	Leucocitos.	75 leu/無	Urofita 10DLU	Uryxxon 500
11395	Nitrito.	0,2 mg/dL	Urofita 10DLU	Uryxxon 500
11395	Prote璯as.	500 mg/dL	Urofita 10DLU	Uryxxon 500
11395	Urobilinog瘽io.	2 mg/dL	Urofita 10DLU	Uryxxon 500
11401	Bilirrubina.	0,5 mg/dL	GT-Strips	Color Check View
11401	Corpos Cet獼icos.	40 mg/dL	GT-Strips	Color Check View
11401	Glicose.	0 mg/dL	GT-Strips	Color Check View
11401	Hemoglobina Hemolisada.	250 Ery/無	GT-Strips	Color Check View
11401	Leucocitos.	75 leu/無	GT-Strips	Color Check View
11401	Nitrito.	0,2 mg/dL	GT-Strips	Color Check View
11401	Prote璯as.	300 mg/dL	GT-Strips	Color Check View
11401	Urobilinog瘽io.	6,0 mg/dL	GT-Strips	Color Check View
11404	Bilirrubina.	3 mg/dL	Uricolor Check	Leitura visual
11404	Corpos Cet獼icos.	40 mg/dL	Uricolor Check	Leitura visual
11404	Glicose.	1000 mg/dL	Uricolor Check	Leitura visual
11404	Hemoglobina Hemolisada.	250 Ery/無	Uricolor Check	Leitura visual
11404	Leucocitos.	15 leu/無	Uricolor Check	Leitura visual
11404	Nitrito.	0,2 mg/dL	Uricolor Check	Leitura visual
11404	Prote璯as.	100 mg/dL	Uricolor Check	Leitura visual
11404	Urobilinog瘽io.	8 mg/dL	Uricolor Check	Leitura visual
11407	Bilirrubina.	6,0 mg/dL	DekaPHAN Auto	Laura XL
11407	Corpos Cet獼icos.	52 mg/dL	DekaPHAN Auto	Laura XL
11407	Glicose.	100 mg/dL	DekaPHAN Auto	Laura XL
11407	Hemoglobina Hemolisada.	250 Ery/無	DekaPHAN Auto	Laura XL
11407	Leucocitos.	500 leu/無	DekaPHAN Auto	Laura XL
11407	Nitrito.	0,2 mg/dL	DekaPHAN Auto	Laura XL
11407	Prote璯as.	100 mg/dL	DekaPHAN Auto	Laura XL
11407	Urobilinog瘽io.	3 mg/dL	DekaPHAN Auto	Laura XL
11419	Bilirrubina.	3 mg/dL	Uricolor Check	Leitura visual
11419	Corpos Cet獼icos.	40 mg/dL	Uricolor Check	Leitura visual
11419	Glicose.	1000 mg/dL	Uricolor Check	Leitura visual
11419	Hemoglobina Hemolisada.	250 Ery/無	Uricolor Check	Leitura visual
11419	Leucocitos.	0 leu/無	Uricolor Check	Leitura visual
11419	Nitrito.	0,2 mg/dL	Uricolor Check	Leitura visual
11419	Prote璯as.	30 mg/dL	Uricolor Check	Leitura visual
11419	Urobilinog瘽io.	0,2 mg/dL	Uricolor Check	Leitura visual
11422	Bilirrubina.	3 mg/dL	Biocon 10	Biocon Reader 300
11422	Corpos Cet獼icos.	100 mg/dL	Biocon 10	Biocon Reader 300
11422	Glicose.	250 mg/dL	Biocon 10	Biocon Reader 300
11422	Hemoglobina Hemolisada.	250 Ery/無	Biocon 10	Biocon Reader 300
11422	Leucocitos.	25 leu/無	Biocon 10	Biocon Reader 300
11422	Nitrito.	0,2 mg/dL	Biocon 10	Biocon Reader 300
11422	Prote璯as.	300 mg/dL	Biocon 10	Biocon Reader 300
11422	Urobilinog瘽io.	8 mg/dL	Biocon 10	Biocon Reader 300
11424	Bilirrubina.	3 mg/dL	Biocon 10	Biocon Reader 300
11424	Corpos Cet獼icos.	100 mg/dL	Biocon 10	Biocon Reader 300
11424	Glicose.	250 mg/dL	Biocon 10	Biocon Reader 300
11424	Hemoglobina Hemolisada.	250 Ery/無	Biocon 10	Biocon Reader 300
11424	Leucocitos.	25 leu/無	Biocon 10	Biocon Reader 300
11424	Nitrito.	0,2 mg/dL	Biocon 10	Biocon Reader 300
11424	Prote璯as.	300 mg/dL	Biocon 10	Biocon Reader 300
11424	Urobilinog瘽io.	8 mg/dL	Biocon 10	Biocon Reader 300
11431	Bilirrubina.	2 mg/dL	Multistix 10SG	Clinitek Status
11431	Corpos Cet獼icos.	80 mg/dL	Multistix 10SG	Clinitek Status
11431	Glicose.	250 mg/dL	Multistix 10SG	Clinitek Status
11431	Hemoglobina Hemolisada.	200 Ery/無	Multistix 10SG	Clinitek Status
11431	Leucocitos.	0 leu/無	Multistix 10SG	Clinitek Status
11431	Nitrito.	0,2 mg/dL	Multistix 10SG	Clinitek Status
11431	Prote璯as.	300 mg/dL	Multistix 10SG	Clinitek Status
11431	Urobilinog瘽io.	8 mg/dL	Multistix 10SG	Clinitek Status
11432	Bilirrubina.	2 mg/dL	Multistix 10SG	Clinitek Status
11432	Corpos Cet獼icos.	160 mg/dL	Multistix 10SG	Clinitek Status
11432	Glicose.	500 mg/dL	Multistix 10SG	Clinitek Status
11432	Hemoglobina Hemolisada.	200 Ery/無	Multistix 10SG	Clinitek Status
11432	Leucocitos.	0 leu/無	Multistix 10SG	Clinitek Status
11432	Nitrito.	0,2 mg/dL	Multistix 10SG	Clinitek Status
11432	Prote璯as.	300 mg/dL	Multistix 10SG	Clinitek Status
11432	Urobilinog瘽io.	8 mg/dL	Multistix 10SG	Clinitek Status
11433	Bilirrubina.	3 mg/dL	Urofita 10DL	Leitura visual
11433	Corpos Cet獼icos.	80 mg/dL	Urofita 10DL	Leitura visual
11433	Glicose.	150 mg/dL	Urofita 10DL	Leitura visual
11433	Hemoglobina Hemolisada.	250 Ery/無	Urofita 10DL	Leitura visual
11433	Leucocitos.	0 leu/無	Urofita 10DL	Leitura visual
11433	Nitrito.	0,2 mg/dL	Urofita 10DL	Leitura visual
11433	Prote璯as.	100 mg/dL	Urofita 10DL	Leitura visual
11433	Urobilinog瘽io.	4 mg/dL	Urofita 10DL	Leitura visual
11434	Bilirrubina.	3 mg/dL	Sensi 10.	Leitura visual
11434	Corpos Cet獼icos.	80 mg/dL	Sensi 10.	Leitura visual
11434	Glicose.	1000 mg/dL	Sensi 10.	Leitura visual
11434	Hemoglobina Hemolisada.	250 Ery/無	Sensi 10.	Leitura visual
11434	Leucocitos.	0 leu/無	Sensi 10.	Leitura visual
11434	Nitrito.	0,2 mg/dL	Sensi 10.	Leitura visual
11434	Prote璯as.	100 mg/dL	Sensi 10.	Leitura visual
11434	Urobilinog瘽io.	4 mg/dL	Sensi 10.	Leitura visual
11439	Bilirrubina.	4,0 mg/dL	Urofita 10DLU	Uryxxon 500
11439	Corpos Cet獼icos.	100 mg/dL	Urofita 10DLU	Uryxxon 500
11439	Glicose.	500 mg/dL	Urofita 10DLU	Uryxxon 500
11439	Hemoglobina Hemolisada.	50 Ery/無	Urofita 10DLU	Uryxxon 500
11439	Leucocitos.	75 leu/無	Urofita 10DLU	Uryxxon 500
11439	Nitrito.	0,2 mg/dL	Urofita 10DLU	Uryxxon 500
11439	Prote璯as.	100 mg/dL	Urofita 10DLU	Uryxxon 500
11439	Urobilinog瘽io.	4 mg/dL	Urofita 10DLU	Uryxxon 500
11441	Bilirrubina.	6,0 mg/dL	Combur 10M	Urisys 1800/ Cobas u411
11441	Corpos Cet獼icos.	150 mg/dL	Combur 10M	Urisys 1800/ Cobas u411
11441	Glicose.	1000 mg/dL	Combur 10M	Urisys 1800/ Cobas u411
11441	Hemoglobina Hemolisada.	250 Ery/無	Combur 10M	Urisys 1800/ Cobas u411
11441	Leucocitos.	100 leu/無	Combur 10M	Urisys 1800/ Cobas u411
11441	Nitrito.	0,2 mg/dL	Combur 10M	Urisys 1800/ Cobas u411
11441	Prote璯as.	500 mg/dL	Combur 10M	Urisys 1800/ Cobas u411
11441	Urobilinog瘽io.	12 mg/dL	Combur 10M	Urisys 1800/ Cobas u411
11452	Bilirrubina.	2 mg/dL	Multistix 10SG	Clinitek Advantus
11452	Corpos Cet獼icos.	80 mg/dL	Multistix 10SG	Clinitek Advantus
11452	Glicose.	500 mg/dL	Multistix 10SG	Clinitek Advantus
11452	Hemoglobina Hemolisada.	250 Ery/無	Multistix 10SG	Clinitek Advantus
11452	Leucocitos.	15 leu/無	Multistix 10SG	Clinitek Advantus
11452	Nitrito.	0,2 mg/dL	Multistix 10SG	Clinitek Advantus
11452	Prote璯as.	300 mg/dL	Multistix 10SG	Clinitek Advantus
11452	Urobilinog瘽io.	8 mg/dL	Multistix 10SG	Clinitek Advantus
11470	Nitrito.	0,2 mg/dL	Uricolor Check	Uri View 200
11479	Bilirrubina.	3 mg/dL	Uricolor Check	Leitura visual
11479	Corpos Cet獼icos.	80 mg/dL	Uricolor Check	Leitura visual
11479	Glicose.	1000 mg/dL	Uricolor Check	Leitura visual
11479	Hemoglobina Hemolisada.	250 Ery/無	Uricolor Check	Leitura visual
11479	Leucocitos.	0 leu/無	Uricolor Check	Leitura visual
11479	Nitrito.	0,2 mg/dL	Uricolor Check	Leitura visual
11479	Prote璯as.	100 mg/dL	Uricolor Check	Leitura visual
11479	Urobilinog瘽io.	4 mg/dL	Uricolor Check	Leitura visual
11500	Bilirrubina.	3 mg/dL	Multistix 10SG	Clinitek Status
11500	Corpos Cet獼icos.	160 mg/dL	Multistix 10SG	Clinitek Status
11500	Glicose.	500 mg/dL	Multistix 10SG	Clinitek Status
11500	Hemoglobina Hemolisada.	200 Ery/無	Multistix 10SG	Clinitek Status
11500	Leucocitos.	0 leu/無	Multistix 10SG	Clinitek Status
11500	Nitrito.	0,2 mg/dL	Multistix 10SG	Clinitek Status
11500	Prote璯as.	300 mg/dL	Multistix 10SG	Clinitek Status
11500	Urobilinog瘽io.	8 mg/dL	Multistix 10SG	Clinitek Status
11533	Bilirrubina.	4,0 mg/dL	Urofita 10DLU	Uryxxon 500
11533	Corpos Cet獼icos.	100 mg/dL	Urofita 10DLU	Uryxxon 500
11533	Glicose.	500 mg/dL	Urofita 10DLU	Uryxxon 500
11533	Hemoglobina Hemolisada.	250 Ery/無	Urofita 10DLU	Uryxxon 500
11533	Leucocitos.	75 leu/無	Urofita 10DLU	Uryxxon 500
11533	Nitrito.	0,2 mg/dL	Urofita 10DLU	Uryxxon 500
11533	Prote璯as.	500 mg/dL	Urofita 10DLU	Uryxxon 500
11533	Urobilinog瘽io.	4 mg/dL	Urofita 10DLU	Uryxxon 500
11537	Bilirrubina.	3 mg/dL	Urofita 10DLU	Leitura visual
11537	Corpos Cet獼icos.	80 mg/dL	Urofita 10DLU	Leitura visual
11537	Glicose.	1000 mg/dL	Urofita 10DLU	Leitura visual
11537	Hemoglobina Hemolisada.	50 Ery/無	Urofita 10DLU	Leitura visual
11537	Leucocitos.	25 leu/無	Urofita 10DLU	Leitura visual
11537	Nitrito.	0,2 mg/dL	Urofita 10DLU	Leitura visual
11537	Prote璯as.	100 mg/dL	Urofita 10DLU	Leitura visual
11537	Urobilinog瘽io.	4 mg/dL	Urofita 10DLU	Leitura visual
11538	Bilirrubina.	4,0 mg/dL	Urofita 10DL	Uryxxon 500
11538	Corpos Cet獼icos.	100 mg/dL	Urofita 10DL	Uryxxon 500
11538	Glicose.	500 mg/dL	Urofita 10DL	Uryxxon 500
11538	Hemoglobina Hemolisada.	250 Ery/無	Urofita 10DL	Uryxxon 500
11538	Leucocitos.	75 leu/無	Urofita 10DL	Uryxxon 500
11538	Nitrito.	0,2 mg/dL	Urofita 10DL	Uryxxon 500
11538	Prote璯as.	500 mg/dL	Urofita 10DL	Uryxxon 500
11538	Urobilinog瘽io.	4,0 mg/dL	Urofita 10DL	Uryxxon 500
11553	Bilirrubina.	4,0 mg/dL	Urofita 10DLU	Uryxxon 500
11553	Corpos Cet獼icos.	100 mg/dL	Urofita 10DLU	Uryxxon 500
11553	Glicose.	500 mg/dL	Urofita 10DLU	Uryxxon 500
11553	Hemoglobina Hemolisada.	250 Ery/無	Urofita 10DLU	Uryxxon 500
11553	Leucocitos.	75 leu/無	Urofita 10DLU	Uryxxon 500
11553	Nitrito.	0,2 mg/dL	Urofita 10DLU	Uryxxon 500
11553	Prote璯as.	500 mg/dL	Urofita 10DLU	Uryxxon 500
11553	Urobilinog瘽io.	4 mg/dL	Urofita 10DLU	Uryxxon 500
11835	Bilirrubina.	3 mg/dL	Uricolor Check	Leitura visual
11835	Corpos Cet獼icos.	80 mg/dL	Uricolor Check	Leitura visual
11835	Glicose.	1000 mg/dL	Uricolor Check	Leitura visual
11835	Hemoglobina Hemolisada.	250 Ery/無	Uricolor Check	Leitura visual
11835	Leucocitos.	0 leu/無	Uricolor Check	Leitura visual
11835	Nitrito.	0,2 mg/dL	Uricolor Check	Leitura visual
11835	Prote璯as.	100 mg/dL	Uricolor Check	Leitura visual
11835	Urobilinog瘽io.	4 mg/dL	Uricolor Check	Leitura visual
11861	Bilirrubina.	3 mg/dL	Multistix 10SG	Leitura visual
11861	Corpos Cet獼icos.	160 mg/dL	Multistix 10SG	Leitura visual
11861	Glicose.	500 mg/dL	Multistix 10SG	Leitura visual
11861	Hemoglobina Hemolisada.	200 Ery/無	Multistix 10SG	Leitura visual
11861	Leucocitos.	70 leu/無	Multistix 10SG	Leitura visual
11861	Nitrito.	0,2 mg/dL	Multistix 10SG	Leitura visual
11861	Prote璯as.	2000 mg/dL	Multistix 10SG	Leitura visual
11884	Bilirrubina.	3 mg/dL	Uricolor Check	Urivision
11884	Corpos Cet獼icos.	80 mg/dL	Uricolor Check	Urivision
11884	Glicose.	1000 mg/dL	Uricolor Check	Urivision
11884	Hemoglobina Hemolisada.	250 Ery/無	Uricolor Check	Urivision
11884	Leucocitos.	0 leu/無	Uricolor Check	Urivision
11884	Nitrito.	0,2 mg/dL	Uricolor Check	Urivision
11884	Prote璯as.	100 mg/dL	Uricolor Check	Urivision
11884	Urobilinog瘽io.	4 mg/dL	Uricolor Check	Urivision
11954	Bilirrubina.	4,0 mg/dL	Uriaction 10	Leitura visual
11954	Corpos Cet獼icos.	80 mg/dL	Uriaction 10	Leitura visual
11954	Glicose.	2000 mg/dL	Uriaction 10	Leitura visual
11954	Hemoglobina Hemolisada.	200 Ery/無	Uriaction 10	Leitura visual
11954	Leucocitos.	125 leu/無	Uriaction 10	Leitura visual
11954	Nitrito.	0,1 mg/dL	Uriaction 10	Leitura visual
11954	Prote璯as.	2000 mg/dL	Uriaction 10	Leitura visual
11954	Urobilinog瘽io.	8 mg/dL	Uriaction 10	Leitura visual
11977	Bilirrubina.	3 mg/dL	Biocon 10	Leitura visual
11977	Corpos Cet獼icos.	15 mg/dL	Biocon 10	Leitura visual
11977	Glicose.	250 mg/dL	Biocon 10	Leitura visual
11977	Leucocitos.	0 leu/無	Biocon 10	Leitura visual
11977	Nitrito.	0,2 mg/dL	Biocon 10	Leitura visual
11977	Prote璯as.	300 mg/dL	Biocon 10	Leitura visual
11977	Urobilinog瘽io.	8 mg/dL	Biocon 10	Leitura visual
12048	Bilirrubina.	3 mg/dL	Uricolor Check	Leitura visual
12048	Corpos Cet獼icos.	80 mg/dL	Uricolor Check	Leitura visual
12048	Glicose.	250 mg/dL	Uricolor Check	Leitura visual
12048	Hemoglobina Hemolisada.	250 Ery/無	Uricolor Check	Leitura visual
12048	Leucocitos.	25 leu/無	Uricolor Check	Leitura visual
12048	Nitrito.	0,2 mg/dL	Uricolor Check	Leitura visual
12048	Prote璯as.	1000 mg/dL	Uricolor Check	Leitura visual
12048	Urobilinog瘽io.	4 mg/dL	Uricolor Check	Leitura visual
12126	Bilirrubina.	3 mg/dL	Biocon 10	Leitura visual
12126	Corpos Cet獼icos.	40 mg/dL	Biocon 10	Leitura visual
12126	Glicose.	100 mg/dL	Biocon 10	Leitura visual
12126	Hemoglobina Hemolisada.	250 Ery/無	Biocon 10	Leitura visual
12126	Leucocitos.	25 leu/無	Biocon 10	Leitura visual
12126	Nitrito.	0,2 mg/dL	Biocon 10	Leitura visual
12126	Prote璯as.	300 mg/dL	Biocon 10	Leitura visual
12126	Urobilinog瘽io.	8 mg/dL	Biocon 10	Leitura visual
12158	Bilirrubina.	4,0 mg/dL	Urofita 10DLU	Uryxxon 500
12158	Corpos Cet獼icos.	100 mg/dL	Urofita 10DLU	Uryxxon 500
12158	Glicose.	500 mg/dL	Urofita 10DLU	Uryxxon 500
12158	Hemoglobina Hemolisada.	250 Ery/無	Urofita 10DLU	Uryxxon 500
12158	Leucocitos.	75 leu/無	Urofita 10DLU	Uryxxon 500
12158	Nitrito.	0,2 mg/dL	Urofita 10DLU	Uryxxon 500
12158	Prote璯as.	500 mg/dL	Urofita 10DLU	Uryxxon 500
12158	Urobilinog瘽io.	4 mg/dL	Urofita 10DLU	Uryxxon 500
12239	Bilirrubina.	2 mg/dL	Uricolor Check	Leitura visual
12239	Corpos Cet獼icos.	40 mg/dL	Uricolor Check	Leitura visual
12239	Glicose.	500 mg/dL	Uricolor Check	Leitura visual
12239	Hemoglobina Hemolisada.	250 Ery/無	Uricolor Check	Leitura visual
12239	Leucocitos.	25 leu/無	Uricolor Check	Leitura visual
12239	Nitrito.	0,2 mg/dL	Uricolor Check	Leitura visual
12239	Prote璯as.	300 mg/dL	Uricolor Check	Leitura visual
12239	Urobilinog瘽io.	2 mg/dL	Uricolor Check	Leitura visual
12267	Bilirrubina.	3 mg/dL	Uricolor Check	Leitura visual
12267	Corpos Cet獼icos.	80 mg/dL	Uricolor Check	Leitura visual
12267	Glicose.	250 mg/dL	Uricolor Check	Leitura visual
12267	Hemoglobina Hemolisada.	250 Ery/無	Uricolor Check	Leitura visual
12267	Leucocitos.	15 leu/無	Uricolor Check	Leitura visual
12267	Nitrito.	0,2 mg/dL	Uricolor Check	Leitura visual
12267	Prote璯as.	300 mg/dL	Uricolor Check	Leitura visual
12267	Urobilinog瘽io.	4 mg/dL	Uricolor Check	Leitura visual
12277	Bilirrubina.	4 mg/dL	Meditape UC-12S	Sysmex UC 3500
12277	Corpos Cet獼icos.	80 mg/dL	Meditape UC-12S	Sysmex UC 3500
12277	Glicose.	1000 mg/dL	Meditape UC-12S	Sysmex UC 3500
12277	Hemoglobina Hemolisada.	250 Ery/無	Meditape UC-12S	Sysmex UC 3500
12277	Leucocitos.	25 leu/無	Meditape UC-12S	Sysmex UC 3500
12277	Nitrito.	0,2 mg/dL	Meditape UC-12S	Sysmex UC 3500
12277	Prote璯as.	500 mg/dL	Meditape UC-12S	Sysmex UC 3500
12277	Urobilinog瘽io.	8 mg/dL	Meditape UC-12S	Sysmex UC 3500
12290	Bilirrubina.	3 mg/dL	Uricolor Check	Urivision
12290	Corpos Cet獼icos.	40 mg/dL	Uricolor Check	Urivision
12290	Glicose.	500 mg/dL	Uricolor Check	Urivision
12290	Hemoglobina Hemolisada.	250 Ery/無	Uricolor Check	Urivision
12290	Leucocitos.	0 leu/無	Uricolor Check	Urivision
12290	Nitrito.	0,2 mg/dL	Uricolor Check	Urivision
12290	Prote璯as.	100 mg/dL	Uricolor Check	Urivision
12290	Urobilinog瘽io.	8 mg/dL	Uricolor Check	Urivision
12319	Bilirrubina.	3 mg/dL	Multistix 10SG	Clinitek Status
12319	Corpos Cet獼icos.	160 mg/dL	Multistix 10SG	Clinitek Status
12319	Glicose.	500 mg/dL	Multistix 10SG	Clinitek Status
12319	Hemoglobina Hemolisada.	200 Ery/無	Multistix 10SG	Clinitek Status
12319	Leucocitos.	0 leu/無	Multistix 10SG	Clinitek Status
12319	Nitrito.	0,2 mg/dL	Multistix 10SG	Clinitek Status
12319	Prote璯as.	300 mg/dL	Multistix 10SG	Clinitek Status
12319	Urobilinog瘽io.	8 mg/dL	Multistix 10SG	Clinitek Status
12320	Bilirrubina.	3 mg/dL	Multistix 10SG	Clinitek Status
12320	Corpos Cet獼icos.	160 mg/dL	Multistix 10SG	Clinitek Status
12320	Glicose.	100 mg/dL	Multistix 10SG	Clinitek Status
12320	Hemoglobina Hemolisada.	200 Ery/無	Multistix 10SG	Clinitek Status
12320	Leucocitos.	15 leu/無	Multistix 10SG	Clinitek Status
12320	Nitrito.	0,2 mg/dL	Multistix 10SG	Clinitek Status
12320	Prote璯as.	300 mg/dL	Multistix 10SG	Clinitek Status
12320	Urobilinog瘽io.	8 mg/dL	Multistix 10SG	Clinitek Status
12361	Bilirrubina.	4,0 mg/dL	Urofita 10DLU	Uryxxon 500
12361	Corpos Cet獼icos.	100 mg/dL	Urofita 10DLU	Uryxxon 500
12361	Glicose.	500 mg/dL	Urofita 10DLU	Uryxxon 500
12361	Hemoglobina Hemolisada.	250 Ery/無	Urofita 10DLU	Uryxxon 500
12361	Leucocitos.	25 leu/無	Urofita 10DLU	Uryxxon 500
12361	Nitrito.	0,2 mg/dL	Urofita 10DLU	Uryxxon 500
12361	Prote璯as.	500 mg/dL	Urofita 10DLU	Uryxxon 500
12361	Urobilinog瘽io.	4 mg/dL	Urofita 10DLU	Uryxxon 500
12413	Bilirrubina.	0 mg/dL	Urofita 10DL	Leitura visual
12413	Corpos Cet獼icos.	80 mg/dL	Urofita 10DL	Leitura visual
12413	Glicose.	0 mg/dL	Urofita 10DL	Leitura visual
12413	Nitrito.	0,2 mg/dL	Urofita 10DL	Leitura visual
12413	Urobilinog瘽io.	8 mg/dL	Urofita 10DL	Leitura visual
12458	Bilirrubina.	3 mg/dL	Uricolor Check	Leitura visual
12458	Corpos Cet獼icos.	40 mg/dL	Uricolor Check	Leitura visual
12458	Glicose.	500 mg/dL	Uricolor Check	Leitura visual
12458	Hemoglobina Hemolisada.	250 Ery/無	Uricolor Check	Leitura visual
12458	Leucocitos.	25 leu/無	Uricolor Check	Leitura visual
12458	Nitrito.	0,2 mg/dL	Uricolor Check	Leitura visual
12458	Prote璯as.	100 mg/dL	Uricolor Check	Leitura visual
12458	Urobilinog瘽io.	2 mg/dL	Uricolor Check	Leitura visual
12459	Bilirrubina.	4,0 mg/dL	BioT嶰nica	Leitura visual
12459	Corpos Cet獼icos.	40 mg/dL	BioT嶰nica	Leitura visual
12459	Glicose.	500 mg/dL	BioT嶰nica	Leitura visual
12459	Hemoglobina Hemolisada.	250 Ery/無	BioT嶰nica	Leitura visual
12459	Leucocitos.	0 leu/無	BioT嶰nica	Leitura visual
12459	Nitrito.	0,1 mg/dL	BioT嶰nica	Leitura visual
12459	Prote璯as.	100 mg/dL	BioT嶰nica	Leitura visual
12459	Urobilinog瘽io.	8 mg/dL	BioT嶰nica	Leitura visual
12501	Bilirrubina.	6,0 mg/dL	Combur 10M	Urisys 1100/ Urilux S
12501	Corpos Cet獼icos.	150 mg/dL	Combur 10M	Urisys 1100/ Urilux S
12501	Glicose.	1000 mg/dL	Combur 10M	Urisys 1100/ Urilux S
12501	Hemoglobina Hemolisada.	250 Ery/無	Combur 10M	Urisys 1100/ Urilux S
12501	Leucocitos.	500 leu/無	Combur 10M	Urisys 1100/ Urilux S
12501	Nitrito.	0,2 mg/dL	Combur 10M	Urisys 1100/ Urilux S
12501	Prote璯as.	500 mg/dL	Combur 10M	Urisys 1100/ Urilux S
12501	Urobilinog瘽io.	12 mg/dL	Combur 10M	Urisys 1100/ Urilux S
12535	Bilirrubina.	4,0 mg/dL	Urofita 10DLU	Uryxxon 500
12535	Corpos Cet獼icos.	100 mg/dL	Urofita 10DLU	Uryxxon 500
12535	Glicose.	500 mg/dL	Urofita 10DLU	Uryxxon 500
12535	Hemoglobina Hemolisada.	250 Ery/無	Urofita 10DLU	Uryxxon 500
12535	Leucocitos.	75 leu/無	Urofita 10DLU	Uryxxon 500
12535	Nitrito.	0,2 mg/dL	Urofita 10DLU	Uryxxon 500
12535	Prote璯as.	500 mg/dL	Urofita 10DLU	Uryxxon 500
12535	Urobilinog瘽io.	4 mg/dL	Urofita 10DLU	Uryxxon 500
12548	Bilirrubina.	1 mg/dL	Uricolor Check	Leitura visual
12548	Corpos Cet獼icos.	40 mg/dL	Uricolor Check	Leitura visual
12548	Glicose.	250 mg/dL	Uricolor Check	Leitura visual
12548	Hemoglobina Hemolisada.	250 Ery/無	Uricolor Check	Leitura visual
12548	Leucocitos.	15 leu/無	Uricolor Check	Leitura visual
12548	Nitrito.	0,2 mg/dL	Uricolor Check	Leitura visual
12548	Prote璯as.	100 mg/dL	Uricolor Check	Leitura visual
12548	Urobilinog瘽io.	4 mg/dL	Uricolor Check	Leitura visual
